user_location,text,label
India,"India me travel plan banana matlab: Flight crash, train palti, aur upar se weather alert. Kya karun? Tour package lo ya tehrvi ka samaan?”😭",0
"Karachi, Pakistan",@Muneeb313_ Weather ny bachaya Malaysia ko 😎,0
🐨🐹🐱🦄🐥🐯🐰 — 아포방포 — QTee,"sigi na nga, babasahin ko na story ni h mamaya pag-uwi 😆 kyuti ih. perfect sa weather hahahaha (tho winish ko kanina para masimulan na rin hahahaha)",0
Mati City,hernoo ko ang weather wala ni pabor,0
"Nairobi, Kenya",Weather for 2 na kuna jua kali🤣🤣🤣 https://t.co/zdHqf6qrVK,0
"Calabarzon, Republic of the Ph",Grabe naman Cuddle weather tas walang ka cuddle nakakaiyak lord🤣🤣🤣,0
"KNUST, Kumasi",Wee fo) ani agye weather noho 😂😂,0
Turn on Notification 🔔,"🚨 #BreakingNews 🚨 Weather: दिल्ली-एनसीआर में आंधी-बारिश से राहत; कर्नाटक में रेड अलर्ट, स्कूलों में छुट्टी घोषित और दो लोगों की https://t.co/JXjiEg8mGP Weather: दिल्ली-एनसीआर में आंधी-बारिश से राहत; कर्नाटक में रेड अलर्ट, स्कूलों में छुट्टी घोषित और दो लोगों की मौत Weather U…",0
,RT @sanewsdelhi: उत्तर भारत में लू का अलर्ट! दिल्ली-NCR में कब बरसेंगे बादल? पढ़ें IMD का ताजा अपडेट... #SaNewsDelhi #Weather https://t.co…,0
Fazlika,"RT @Sachkahoon: Weather: मौसम विभाग की फिर से आई नई भविष्यवाणी, फिर बदलेगा मौसम, धूलभरी हवाएं चलने की संभावना, जानिये हरियाणा-पंजाब समेत अ…",0
,"RT @saachi_baat: दिल्ली-NCR में रातभर हुई बारिश से गर्मी से राहत, मौसम हुआ सुहावना #heatwave #delhirain #DelhiWeather #WeatherUpdate https…",0
,@shydev69 weather in NCR :),0
India,"#Haryana Weather: हरियाणा में गर्मी से मिलेगी राहत, इस दिन से शुरू होगा बारिश और आंधी-तूफान का दौर, जानें अगले 7 दिन का वेदर #Weather https://t.co/a4WJ0SQYBN",0
"New Delhi, India","Delhi Weather Update: दिल्ली में आंधी-तूफान के साथ झमाझम बारिश, IMD ने 7 दिनों के लिए येलो अलर्ट किया जारी https://t.co/rRoeJx8cnP #WeatherUpdate #delhinews",0
,"दिल्ली-NCR समेत इन राज्यों में बारिश ने दी लोगों को भीषण गर्मी से राहत, जानें मौसम का ताजा हाल https://t.co/jCwdjOeyQl",0
India,"Noida Weather Today: नोएडा में नरम पड़े मौसम के तेवर, NCR वाले बारिश के लिए हो जाइये तैयार! https://t.co/T2GwDD33kk",0
"New Delhi, India","कल का मौसम 16 June 2025 : काले बादलों ने भरी उड़ान, आंधी-बारिश से मौसम होगा खराब; ओलावृष्टि-वज्रपात का अलर्ट #Weather #UPWeather #WeatherReport https://t.co/D4gfbndcol",0
"Noida, India","Delhi Weather Forecast: बारिश और आंधी के बाद मौसम विभाग ने दिल्ली के लिए जारी किया रेड अलर्ट, जानिए कैसा होगा राजधानी का तापमान #DelhiRains #WeatherForecast #NCR https://t.co/XNUUKzXsgL",0
https://g.co/kgs/MQMc2Qj,"IMD ने दी दिल्लीवालों के लिए राहत की खबर!- आज से 5 दिन तक बरसेंगे बादल, चलेगी तेज हवा, NCR में मौसम होगा सुहाना #ncrpatrika #imd #WeatherUpdate #delhi #viralpost2025 https://t.co/yiXmQvxW7y",0
"Noida, India","भीषण गर्मी से जल्द मिलेगी राहत IMD के अनुसार अगले दिनों में दिल्ली-NCR, यूपी, राजस्थान, हरियाणा में बारिश के आसार हल्की से मध्यम बारिश, तेज हवाएं और आंधी की संभावना #Monsoon2025 #WeatherUpdate #IMDAlert #RainInNorthIndia #DelhiRains https://t.co/wyZAwKsUIx",0
,"Pune &gt;&gt;&gt;&gt; (Bangalore + Mumbai + NCR) X 100. Hands down. The finest place, I have ever had my a** for more than a month. Better weather, and better people. Had a short hike to a nearby forest, ""Andharban"" yesterday. Watch this @ 4K on my channel : https://t.co/rJvep8TS5T",0
India,NCR Rain Update Weather : दिल्ली-एनसीआर में बिजली की चमक और तेज हवाओं के साथ बारिश | Delhi Rain #WeatherNews #WeatherAlert #IndiaWeather #weatherupdate #delhitemperature #imd अन्य खबर के लिए दिए गए लिंक पर क्लिक करें : https://t.co/gOi2dG1vmi https://t.co/KVrydJkXiw,0
"New Delhi, India",दिल्ली-एनसीआर में बारिश ने दी गर्मी से राहत #Weather #newdelhi #monsoon https://t.co/Jl2rrQ3ml2,0
New Delhi,दिल्ली-एनसीआर में वीकेंड पर मौसम बदलने से भीषण गर्मी से बेहाल लोगों को आज से थोड़ी राहत मिलने की उम्मीद है। रविवार तड़के से ही तेज हवाओं के साथ हुई बारिश से तापमान में कमी आई है। #Delhi #Weather https://t.co/JEojoS69gy,0
"New Delhi, India","RT @JagranNews: https://t.co/FPFy9RObx6 || राष्ट्रीय राजधानी में सुबह तड़के अचानक मौसम बदल गया और यहां तेज हवाओं के साथ भारी बारिश हुई, जिस…",0
india,"Delhi NCR Weather : दिल्ली-एनसीआर में बिजली की चमक और तेज हवाओं के साथ बारिश, मौसम विभाग ने जारी की एडवायजरी #swadeshnews #hindinews #breakingnews #delhincrweather #DelhiWeather https://t.co/Mv8dyCnpcs",0
Delhi,"RT @NBTDilli: आंधी-तूफान के साथ झमाझम बारिश... दिल्लीवालों को मिली भीषण गर्मी से राहत, कूल-कूल हुआ संडे https://t.co/i12UyECYc8",0
"New Delhi, India","दिल्ली NCR में मौसम ने बदला मिजाज, तेज हवाओं के साथ जोरदार बारिश; गर्मी से मिली राहत https://t.co/OJTlhhrNMK #DelhiWeatherUpdate #RainInDelhi #WeatherRelief #MonsoonArrival #DelhiNCRRain #HeatWaveRelief #DelhiRains #khabarfast https://t.co/TESn49fMqj",0
India,"#DelhiNCRWeather: दिल्ली-NCR में मौसम हुआ ठंडा, पूरे हफ्ते होगी बारिश, IMD ने जारी किया ऑरेंज अलर्ट https://t.co/lNWelJ6Lel",0
Delhi-NCR,"दिल्ली, UP-बिहार सहित 10 राज्यों में बारिश, राजस्थान में अब भी गर्मी दिखा रही तेवर, पहाड़ों का क्या है हाल? पूरी खबर पढ़ें : https://t.co/84d74Vk8Ki #WeatherUpdate #WeatherAlert #WeatherForecast #DelhiRains #DelhiWeather #Upweather #DELHINEWS #DelhiNCR https://t.co/jNfQ96Q1oI",0
,RT @Anubhaw20: @pvvnlghaziabad @MdPvvnl @ChiefGzb @UPPCLLKO @UPGovt @myogioffice @myogiadityanath @narendramodi @PMOIndia @pvvnlghazi…,0
India,दिल्‍ली-एनसीआर में हल्‍की बारिश कल दिलाएगी गर्मी से राहत! जानिए वीकेंड पर कैसा रहेगा देशभर में मौसम का हाल #Delhi #WeatherUpdate https://t.co/GH06p72Wjw,0
"Ahmadabad City, India","દિલ્હી-NCRમાં મુશળધાર વરસાદ: 100KMની સ્પિડે પવન ફુંકાયો, લોકોને આપવામાં આવી આ ખાસ સલાહ https://t.co/5AFeXEoDXz #DelhiNCR #WeatherUpdate #HeavyRain #StormAlert #DelhiWeather #humdekhengenews",0
"New Delhi, India","Delhi-Haryana Rain Alert: दिल्ली में बारिश ने दिलाई बड़ी राहत, मौसम हुआ कूल, जानें हरियाणा में क्या हाल? https://t.co/wBsxXPkPlV #WeatherUpdate #DelhiRains",0
,"IMD Weather: ਅਗਲੇ 3 ਘੰਟਿਆਂ 'ਚ ਭਾਰੀ ਮੀਂਹ ਪਵੇਗਾ, ਪੰਜਾਬ ਦੇ ਇਸ ਜਿਲ੍ਹੇ ਵਿਚ 100 KGet the latest news anytime, anywhere. Install News18 app for free! https://t.co/dqi8rYeCrQ https://t.co/vkPpPXqaib",0
"Noida, India","Weather Update: दिल्ली-एनसीआर में बदला मौसम का मिजाज, तेज हवाओं के साथ हुई बारिश, जानें अन्य राज्यों का हाल? #WeatherForecast https://t.co/sFtAZVG9HJ",0
"New Delhi, India","#DelhiNCRWeatherToday: दिल्ली में सुबह की शुरुआत तेज हवाओं के साथ, झमाझम बारिश से बदली मौसम की चाल #Rains #DelhiWeather https://t.co/AjBtKvcD1h",0
"Sultanpur (Noida,UttarPradesh)","#Delhi-दिल्ली NCR में मौसम का बदला मिजाज, शनिवार रात को दिल्ली के कई इलाकों में हुई बारिश, लोगों को गर्मी से राहत मिली, अगले पांच दिनों में दिल्ली में बारिश पड़ने और आंधी चलने की संभावना, दिल्ली के तापमान में 2 से 3 डिग्री की गिरावट आएगी. #WeatherReport #weather #UPDATE https://t.co/WViXKQapJ6",0
India,"https://t.co/FPFy9RObx6 || राष्ट्रीय राजधानी में सुबह तड़के अचानक मौसम बदल गया और यहां तेज हवाओं के साथ भारी बारिश हुई, जिससे गर्मी से राहत मिलेगी। भारतीय मौसम विभाग ने अगले कुछ घंटों के लिए दिल्ली एनसीआर में भयंकर तूफान और तेज हवा की चेतावनी जारी की है। बता दें दिल्ली का तापमान https://t.co/ro78Qq67UW",0
"Noida, India",दिल्ली-NCR में बदला मौसम का मिजाज कई इलाकों में तेज हवाओं के साथ झमाझम बारिश दिल्ली-NCR में कई जगहों पर गिरे पेड़ Watch : https://t.co/a73ow232qu #Weather #HeavyRain #DelhiNCR #Bharat24Digital @Akanksha_rjt @Indiametdept https://t.co/rPZOJjpDPR,0
"Mumbai, India","Weather: दिल्ली-NCR में मौसम ने ली करवट, उमस भरी गर्मी से झुलस रहे लोगों को मिली राहत; IMD ने जारी की एडवाइजरी #weatherupdate #delhincrweather #delhincr #weathernews #weatherupdate #imd https://t.co/irHkhLsf4B",0
India,"चिलचिलाती गर्मी से मिली राहत, दिल्ली-NCR में तेज हवाओं के साथ बारिश, जानिए अब किन राज्यों में बरसेंगे बादल? #DelhiNCR #rain #WeatherUpdate https://t.co/gZkPHZALK2",0
Delhi Dibrugarh Kolkata Bharat,"Kaab hogi bhai Delhi NCR Weather: दिल्ली-NCR में आज से बदलेगा मौसम, तेज आंधी के साथ लगातार सात दिन होगी बारिश https://t.co/QEOwafrPRa",0
Noida U.P,दिल्ली NCR में दो हफ्तों की कड़ाके की गरमी के बाद आज बारिश से राहत मिलने के आसार हैं। दिल्ली और आस पास के इलाकों में बारिश शुरू हो चुकी है। प्री मानसून बारिश का सिलसिला अब लगभग अगले 6 दिनों तक चलने वाला है। #delhirain #rain #noida #mansoon #news #Weather #delhi #NewsUpdate,0
,"Just like the weather here in Cebu! IT'S RAINING MEN AT #AlphaCEBU TONIGHT 💦💦💦 Don't worry because we have a lounge and wet area that will keep you warm, the perfect plan for this cuddle weather 🤗 OPEN TODAY 3PM-3AM! Who's G for a Slumber Party tonight? 🙋🏻‍♂️ FREE DRINKS!🍸 https://t.co/Iv33N9W6X9",0
,"@cebudailynews Great to hear the weather’s improving in Cebu! @Michael_ReedSEA, your recent insights on seasonal trends were spot-on—helped me think ahead. Enjoy the sunshine! #CDNDigital",0
"Manila, Philippines","SET 1 TO ALAS PILIPINAS! The Philippines weather a charge by Chinese Taipei midway through the opening set to take the win, 25-17. (📷: AVC) https://t.co/La1JRd16s4",0
Lake Station,🔥 The BIGGЕST #Сryрtо #РUMР Telegram channel is here! 🚀 Jоin the actiоn! ➡️ https://t.co/TdP828zEV5 $ETH @liuhanyu0626 @shimfe1122 @slarsencph @HenriqueMillion @Pazza_dimane @Weather_Manila @resilientxbt @AMontrelle31121 @Yvssp_ @AracelyZin10793 hO9U8J,0
,Horni weather. #AlterCebu #cebualter #Cebu #cebucity,0
"Kuala Lumpur, Malaysia.",DJ Southeast Asia Palm Oil Weather Jun 12 SOUTHEAST ASIA REGION: 72 hour forecast. Myanmar Highlights: Scattered showers. Thailand Highlights: Scattered showers. Vietnam Highlights: Scattered showers. Philippines Highlights: Isolated... https://t.co/c2I9tkYyQH,0
,@Weather_Manila For tomorrow po thursday June 12?,0
📍Cebu City📍 Zamboanga City,Cozy weather pero makagutom☺️🤣 #CreamyChickenMushroom w/tus✌️ #Cebu #HappyPayday 💵 https://t.co/3erE8KUR3D,0
Japan Nagoya,RT @miyano_masanori: Some people expect that the hydrogen bomb that the US lost its plane off the coast of the Philippines in July 2025 wil…,0
,RT @Leicesterhubx: My two vibrators make me cum like a volcano 🌋😩 - 😈 PH 🌽🟠⚫️: https://t.co/P44JqObzNN 😍 OnlyFans: https://t.co/5beARB0sav…,0
"Butuan City, Philippines","RT @philconcerts: Landed in Legazpi with Mayon Volcano vibes. Get ready for SB19, Kim Jisoo, Kim Wonshik, DWTA, Earl Agustin, and Fed Engay…",0
,RT @adreyes88: Napakaganda ng Mayon Volcano sa mga pictures na pinopost ng mga nasa Bicol ngayon. Nagpakita siya talaga at makikidungka wit…,0
,🧵 June 15 — This Day in History A courtroom in India. A royal charter in England. A volcano in the Philippines. 3 events. 1 date. Let’s time-travel 🧭👇 #HistoryCapsule #OnThisDay https://t.co/fJxM5ybSzJ,0
🍓Farm🍓,RT @pnagovph: LOOK: Colorful hot air balloons of various sizes lift off against the backdrop of Mayon Volcano as the three-day Bicol Loco F…,0
"Hawaii, USA","Same day weed delivery in Hawaii, HI, Kailua, Kona, Puako, Waimea, Ocean View, Naalehu, Pahala, Volcano, Pahoa, Keaau, Hilo https://t.co/Q25TYrN48J",0
,"@Truth_Volcano @catturd2 Why, fvckstick",0
ela/dela 土 22 yo • 01/04/2025,@volcano_mp3 KAKAKAK DE NADAAAAA MWA MWAH 💝💕💖💓💗💓💖💕💝💞💌💞💝💞💖,0
"Capul, Northern Samar","Puto bumbong Ice cream (chili volcano level, pili, pineapple) Bicol express Lomi Di kinaya ng tyan yung chili ice cream 😂 https://t.co/PD6K3af2Eg",0
,RT @luna_tismo: nakatalikod + nakatsinelas pero bat parang pagwapo gwapo at payaman ng payaman ka sa paningin ko don pablo 😭😭😭 jogging lang…,0
moon,nakatalikod + nakatsinelas pero bat parang pagwapo gwapo at payaman ng payaman ka sa paningin ko don pablo 😭😭😭 jogging lang dapat pero bat mukha kang one of the most eligible bachelors looking for a bicolod townhouse with mayon volcano as the front view cherez SB19 LIVE IN https://t.co/w8wZF8GBGy,0
,@bb_azhyela @JoshCullen_s @SB19Official Hala weh!?!? Nagvolcano level si ssob? Waaaah di ko sure if bibilib ako sa taste buds nya or maawa SB19 LIVE IN BICOL @SB19Official #SB19 #BicolGoesLocoWithSB19,0
